v_id,v_name,v_dist,v_cat
5b042506a30619002c933999,Kitchenall Restaurant Equipment & Supply,550,Kitchen Supply Store
4ae4d993f964a520cc9e21e3,Casanova Family Italian Restaurant & Pizzeria,1052,Pizza Place
510c5475e4b074f33cd5fdd5,Mist Harlem Restaurant,924,Cocktail Bar
4f3235a919836c91c7c0f5bf,New Tulcingo Restaurant,1029,Food
4bf344302d629521a8f05f58,A&J Cafe & Pizzeria,799,Pizza Place
537f6a43498ef9ed0503f846,LIC Landing by COFFEED,621,Coffee Shop
4af1bed1f964a520bae221e3,Fortune Cookie Restaurant,727,Chinese Restaurant
4ba3ae38f964a520945338e3,American Hero,899,Sandwich Place
4c975cca58d4b60c436c4229,Pointview Deli Restaurant,1453,Deli / Bodega
4d1c9557763fb1f788ea8b66,Subway,1017,Sandwich Place
5a10570ebb2a4740244092d3,Remi Flowers & Coffee,222,Café
4e39cb96887777123dd78824,525LEX Restaurant & Lounge,586,Restaurant
5978deace7a23763058f916f,Gregorys Coffee,553,Café
5877a63837da1d2355dd9c92,Gregorys Coffee,940,Coffee Shop
4e6fe48c1fc7d3fc71285ec2,Gregorys Coffee,967,Coffee Shop
4b310484f964a5204dfe24e3,John's Coffee Shop,324,Diner
4a84b810f964a5206efd1fe3,Mimi's Italian Restaurant & Piano Bar,461,Italian Restaurant
4a6c9576f964a520e6d01fe3,Frontier Coffee Shop,784,Diner
4b185a3df964a5204bd123e3,Restaurant Riki,555,Japanese Restaurant
4b31275cf964a520450125e3,P. J. Moran's Irish Pub & Restaurant,1011,Pub
4b0c74cff964a5209f3d23e3,Restaurant Nippon,651,Japanese Restaurant
41a12c00f964a520351e1fe3,Connolly's Pub & Restaurant,968,Pub
4bcb13850687ef3b3af4dccc,Madison Restaurant,480,Diner
4f3298fb19836c91c7e75967,Friar's Coffee Shop,70,Food
527a94ad11d27fb66eee267a,BarKogi Korean Restaurant & Bar,375,Korean Restaurant
4a9537fcf964a520ba2220e3,Coffee Cart,479,Coffee Shop
4c056685d3842d7fea21be41,"Lips Drag Queen Show Palace, Restaurant & Bar",802,American Restaurant
59690fee851de51c56d92391,Gregorys Coffee,674,Café
53a96e0d498ec87c4206955c,Gregorys Coffee,1398,Coffee Shop
4e73cf3a2271ffa4e63183bd,The Smith,373,American Restaurant
51b70eb9454a121ab89e5c42,Pennylane Coffee,235,Coffee Shop
527406ad11d2d2573a7f6232,Ground Central Coffee Company,639,Coffee Shop
49e3497af964a5206c621fe3,Flip Restaurant,1156,Burger Joint
4eef4ceff9ab8c5a03bb3b6d,Journal News Coffee Bar,659,Convenience Store
588b9387fc5a5f6b3d62f2d2,Irving Farm Coffee Roasters,618,Coffee Shop
507db18ae4b0f570fa6bf5bc,United Nations Coffee Shop,158,Coffee Shop
59f337859e3b65154afaaa14,Blue Bottle Coffee,888,Coffee Shop
57e3ec68498e2474f6173914,DC Coffee Shop,183,Cafeteria
5c07cf7854b7a9002585707e,Irving Farm Coffee Roasters,689,Coffee Shop
4fad0a79e4b0b45244ee0e40,Coffee Cart,160,Coffee Shop
546ca876498e1597e82ebd38,Ground Central Coffee Company,423,Coffee Shop
4d568eebcf1b37040cb4bf3f,John's Restaurant,285,American Restaurant
4a52938bf964a520c0b11fe3,Forty Carrots Restaurant,1120,Dessert Shop
55f6c034498e93c8d21d294b,Toby's Estate Coffee,807,Coffee Shop
57b5c174498e3e05bdfcffc0,Caveman Coffee Bar at BRICK,582,Coffee Shop
58b455dc8cfe547321f5483f,Jasmine Restaurant,388,Dim Sum Restaurant
5a8d7acf6cf01a16a0a4961a,Famous Coffee & Halal Food,805,Breakfast Spot
4e5fa5deb3add72502fdbbce,Coffee Cart - E. 41st & Madison,863,Food Truck
4ddbada6d164b4610a65addc,Coffee Cart (54th & Park - SW Corner),955,Coffee Shop
5332d789498ed2c48519bce2,Coffee Foundry Pop Up Shop @ The Manchester Pub,259,Coffee Shop
512bbaa0e4b092e60382c543,Demarco Coffee Shop,655,Coffee Shop
4b683d00f964a520a56d2be3,Starbucks,570,Coffee Shop
544028f6498ebd860ec58371,Ground Central coffee company,322,Café
520e50b7498e57ffdb9eb005,German House Restaurant,126,German Restaurant
3fd66200f964a52065e71ee3,Gemini Restaurant,984,Diner
4d5beb641e43236a752b1483,Coffee Cart (52nd / Lex),704,Coffee Shop
4de8f7e8227148fcea3c7039,Gotham Coffee,449,Coffee Shop
5b6e191c6f0aa2002c20b200,The Four Seasons Restaurant,879,Restaurant
4e113fa66284edb6bad654e4,Gotham Coffee,554,Convenience Store
4c6d005323c1a1cd41021bcf,Donuts & coffee cart,395,Donut Shop
5a10570ebb2a4740244092d3,Remi Flowers & Coffee,781,Café
4a6c9576f964a520e6d01fe3,Frontier Coffee Shop,444,Diner
4e39cb96887777123dd78824,525LEX Restaurant & Lounge,990,Restaurant
5978deace7a23763058f916f,Gregorys Coffee,841,Café
4e6fe48c1fc7d3fc71285ec2,Gregorys Coffee,1119,Coffee Shop
5877a63837da1d2355dd9c92,Gregorys Coffee,1347,Coffee Shop
4b185a3df964a5204bd123e3,Restaurant Riki,737,Japanese Restaurant
59e4d1194a1cc07f8b2f36e0,Proof Coffee,954,Coffee Shop
4b310484f964a5204dfe24e3,John's Coffee Shop,475,Diner
53a96e0d498ec87c4206955c,Gregorys Coffee,959,Coffee Shop
4a84b810f964a5206efd1fe3,Mimi's Italian Restaurant & Piano Bar,1076,Italian Restaurant
4b0c74cff964a5209f3d23e3,Restaurant Nippon,1178,Japanese Restaurant
59f337859e3b65154afaaa14,Blue Bottle Coffee,832,Coffee Shop
527a94ad11d27fb66eee267a,BarKogi Korean Restaurant & Bar,976,Korean Restaurant
3fd66200f964a52065e71ee3,Gemini Restaurant,395,Diner
546ca876498e1597e82ebd38,Ground Central Coffee Company,366,Coffee Shop
4a9537fcf964a520ba2220e3,Coffee Cart,980,Coffee Shop
59690fee851de51c56d92391,Gregorys Coffee,1230,Café
5c07cf7854b7a9002585707e,Irving Farm Coffee Roasters,729,Coffee Shop
3fd66200f964a52044e71ee3,Failte Irish Pub & Restaurant,793,Pub
4aedda2af964a52087cf21e3,Brasil Coffee House,902,Coffee Shop
4bf2964da32e20a1ea5cd557,Mike's Coffee & Deli,963,Deli / Bodega
51b70eb9454a121ab89e5c42,Pennylane Coffee,526,Coffee Shop
527406ad11d2d2573a7f6232,Ground Central Coffee Company,1169,Coffee Shop
4eef4ceff9ab8c5a03bb3b6d,Journal News Coffee Bar,1225,Convenience Store
588b9387fc5a5f6b3d62f2d2,Irving Farm Coffee Roasters,1067,Coffee Shop
4d9c53667509b1f706a826a0,Corner Coffee Cart,448,Coffee Shop
4ba0d5e5f964a520f48037e3,John's Coffee Cart,883,Food Truck
55f6c034498e93c8d21d294b,Toby's Estate Coffee,943,Coffee Shop
4e5fa5deb3add72502fdbbce,Coffee Cart - E. 41st & Madison,987,Food Truck
57b5c174498e3e05bdfcffc0,Caveman Coffee Bar at BRICK,783,Coffee Shop
50113ceae4b0354628376240,Coffee,314,Food Truck
581899c638fa606c11ea3871,Hill and Bay Coffee Window,633,Coffee Shop
5576db99498e84219ba2c223,Birch Coffee,830,Coffee Shop
4efd1676722e0f076f67f519,Pazzo Pizza & Restaurant,280,Pizza Place
4c6d005323c1a1cd41021bcf,Donuts & coffee cart,384,Donut Shop
5a8d7acf6cf01a16a0a4961a,Famous Coffee & Halal Food,1187,Breakfast Spot
4d568eebcf1b37040cb4bf3f,John's Restaurant,477,American Restaurant
4d5b83f2e440ba7a2eefa50d,anya restaurant,155,Asian Restaurant
4e9af2c5c2eee2a699af3daf,Hilton Manhattan East Bar & Restaurant,299,Hotel Bar
5492c1ac498e8912e761756f,Gregory's Coffee,959,Coffee Shop
57e3ec68498e2474f6173914,DC Coffee Shop,465,Cafeteria
4fb52242e4b002d95071fb30,Joe's Coffee Shop,610,Coffee Shop
5861a5d78d8e995f730e65f9,New York Office Coffee,515,Liquor Store
507db18ae4b0f570fa6bf5bc,United Nations Coffee Shop,524,Coffee Shop
4c726e627121a1cd1f6462d1,Iced Coffee Cart,625,Food Truck
4f3298fb19836c91c7e75967,Friar's Coffee Shop,574,Food
5b6e191c6f0aa2002c20b200,The Four Seasons Restaurant,1188,Restaurant
4c0e93f798102d7f18e4e306,Trio Restaurant and Wine Bar,699,Theater
4c2b502d8abca593baefff1f,Raphael Coffee Cart,679,Café
4c26e05e905a0f4700286460,Lower East Side Coffee Shop,560,Diner
59e4d1194a1cc07f8b2f36e0,Proof Coffee,1010,Coffee Shop
4e45c0541fc7ad3398cb486e,J & J Coffee Shop,559,Diner
4cd2bdce158c54815ea8b0e4,Coffee Cart,618,Food Truck
5a623d9e59c42311fd413d1b,Saltwater Coffee,840,Café
575d83bd498e0ed92c43a9b7,615 Coffee Bar & Lounge,306,Coffee Shop
537822d3498edcf629cebd3d,Miss Lily's 7A,981,Caribbean Restaurant
41a12c00f964a5203c1e1fe3,Yuca Bar & Restaurant,977,Tapas Restaurant
4ed6c7c577c86e4f2ac57c4c,Orion Diner & Grill,968,Diner
4f223070e4b063d4fe3288e9,Coffee house,570,American Restaurant
3fd66200f964a520b6ea1ee3,Odessa,939,Diner
4b87d979f964a5201bcf31e3,McDonald's,1106,Fast Food Restaurant
5bb4cdac28374e002bac356a,787 Coffee,988,Coffee Shop
4e32d529483bf02b1f8dc50f,Baohaus,988,Taiwanese Restaurant
3fd66200f964a52022e51ee3,Zum Schneider,864,German Restaurant
4e0530f6ae60a90eabbacc01,IHOP,989,Breakfast Spot
40f1d480f964a520680a1fe3,Hearth,787,Italian Restaurant
5adcec9079187109126e8f7d,Champion Coffee,850,Coffee Shop
3fd66200f964a52039e51ee3,Sahara East,819,Hookah Bar
4ee9f9ae0e61f09a662702ac,Coffee Cart,692,Coffee Shop
4c3eef3adb3b1b8d79086695,East Village Bed & Coffee,845,Bed & Breakfast
5bc8811b029a55002c4598ec,Jas-Town Coffee Roasters,421,Coffee Shop
4ca215c679d9b1f72ce0c499,Yoli Restaurant: Comida Tipica Dominicana,685,Caribbean Restaurant
43e6e944f964a520062f1fe3,Pylos,995,Greek Restaurant
49cd02b2f964a520a9591fe3,Buenos Aires,1009,Argentinian Restaurant
59e0da82e97dfb754b1cf079,Joe & Pat's Pizzeria and Restaurant,875,Pizza Place
53736804498ef4688cfe29bd,Coffee Cart,659,Food Truck
458d06def964a520ff3f1fe3,Esperanto,711,Brazilian Restaurant
4c9a999d292a6dcb7871d076,Riverpark,981,American Restaurant
534ad3cb498ea481e69f32cf,9th Street Coffee,732,Coffee Shop
522a79e211d2ff462de2d76b,East Village Bed & Coffee,864,Assisted Living
5058bd06e4b0e27671bf4399,Pushcart Coffee,896,Coffee Shop
4f321efc19836c91c7b80f3e,Leshko Coffee Shop,974,Coffee Shop
4dcd7e85d22deadedd3a6d85,Crescent Deli & Coffee,1036,Deli / Bodega
4575b847f964a520a13e1fe3,Lavagna,1048,Italian Restaurant
4b4e87c4f964a520a7f026e3,Balade - Eastern Mediterranean,773,Lebanese Restaurant
449f923ff964a520c5341fe3,S'MAC,808,Mac & Cheese Joint
4aa2e887f964a520964220e3,Little Poland Restaurant,986,Eastern European Restaurant
4de4cb4845dd180ae57ccaaf,Coffee Cart,1216,Coffee Shop
4b4bca62f964a520cba726e3,Frank's Trattoria,706,Pizza Place
42b0c100f964a52060251fe3,John's of 12th Street,968,Italian Restaurant
3fd66200f964a5203ae31ee3,La Palapa,1041,Mexican Restaurant
4c0d0b440e9e9521c7d13cbd,Whitmans,927,Burger Joint
4bf471d3e5eba5930bb01f90,No. 1 Kitchen,669,Chinese Restaurant
4d53f59008a7b1f753d83792,Theo's Coffee Truck,1140,Food Truck
4f99d96a00397ca4e0494d72,Kiran Restaurant Supply,505,Miscellaneous Shop
4f323ce719836c91c7c3c622,Paolina Restaurant,527,Food
4db1f97c6e81a2637ef831e3,[Bär-bon-né] Restaurant & Wine Bar,568,Wine Bar
4f3235c919836c91c7c1018d,Shing Lung Chinese Restaurant,569,Food
4aa52d50f964a520834720e3,Stumptown Coffee Roasters,727,Coffee Shop
3fd66200f964a52008e91ee3,Irving Farm Coffee Roasters,479,Café
49c406a8f964a5208d561fe3,Brooklyn Bagel & Coffee Co.,938,Bagel Shop
4ae33a3df964a520f99121e3,Think Coffee,742,Coffee Shop
4ecc046b0e61aaf0384f19c4,Think Coffee,991,Coffee Shop
3fd66200f964a5207ae51ee3,Rolf's German Restaurant,639,German Restaurant
43bfd385f964a520232d1fe3,Waverly Restaurant,1071,Diner
4ff2459fe4b0a148f89af102,Gregorys Coffee,910,Coffee Shop
4f6e6af3e4b0463c94b07375,The NoMad Restaurant,632,American Restaurant
512f8233e4b04458d4385195,Stumptown Coffee Roasters,967,Coffee Shop
460ab8cdf964a520f1441fe3,Gregorys Coffee,486,Coffee Shop
5783fac6cd10361b6f2ca3fc,Peet's Coffee,554,Coffee Shop
5b8e66ac234724002c927c4b,Brooklyn Bagel & Coffee Company,994,Bagel Shop
5204ffcf498e6b6c11d8adb1,Le Cafe Coffee,469,Coffee Shop
4c8517e974d7b60c633898d8,Restaurant i,131,New American Restaurant
56229913498efe46cf97581f,Gregorys Coffee,984,Café
43bba61df964a520eb2c1fe3,Whole Foods Market,515,Grocery Store
5890d8aecc5b6a43d6daa0f9,Gotham Coffee Roasters,151,Coffee Shop
4c4d983a92b6a593b22e876e,Coffee Cart Lady,98,Food Truck
41366280f964a520ce1a1fe3,The Triple Crown Ale House & Restaurant,903,Pub
4af4448cf964a520fbf021e3,Starbucks,1043,Coffee Shop
4749a1adf964a520934c1fe3,Bocca Restaurant,236,Italian Restaurant
3fd66200f964a520d0e51ee3,Spain Restaurant,663,Tapas Restaurant
59e4d1194a1cc07f8b2f36e0,Proof Coffee,1144,Coffee Shop
4b9fa61df964a520943137e3,FCB Coffee Bar,1034,Coffee Shop
53a96e0d498ec87c4206955c,Gregorys Coffee,1036,Coffee Shop
4876216df964a52011511fe3,Jack's Stir Brew Coffee,997,Coffee Shop
58d3f1e7528930281485076b,Variety Coffee Roasters,707,Coffee Shop
580226bb38fae0dde3f6bd9a,Think Coffee,630,Coffee Shop
5825eee5282ffc2b5fab9cd3,Gasoline Alley Coffee,291,Coffee Shop
4c0d1c8f63c3ef3bcaf1a693,Niles NYC Bar & Restaurant,1024,Hotel Bar
4e4e4dd7bd4101d0d7a74348,Restaurant Dano,658,Restaurant
59ac2ec6fdb9a734dd847025,PAPER coffee,762,Coffee Shop
53ad6c01498e13cc8b0632d9,Think Coffee,433,Coffee Shop
50fdbf2ce88928976cc8733c,Birch Coffee,764,Coffee Shop
59e618dc4c9be64fbe509006,Patent Coffee,605,Café
55fdd8ef498e89e60e2dc1d6,Black Barn Restaurant,525,American Restaurant
4a01e6e7f964a52009711fe3,B & B Restaurant Corp,729,African Restaurant
5a84fa9b72475048fff8f582,Peddler Coffee,244,Coffee Shop
5a98215edd844272b6d6b76d,Gimme! Coffee,367,Corporate Coffee Shop
4c6f6888d97fa1434428f3ca,Rocky's Pizza Restaurant,1017,Pizza Place
5bf4158e250cab002c9e1e83,Yanni’s Coffee,661,Coffee Shop
45a51c02f964a520fa401fe3,Tarallucci e Vino Restaurant,181,Italian Restaurant
4aeedbe6f964a5206cd421e3,Birch Coffee,573,Coffee Shop
4bdcafb8ccf52d7feee2786d,Lasagna Restaurant,854,Italian Restaurant
4c244400c9bbef3bb433afac,Coffee & Halal Food Truck,499,Food Truck
4bf3e15598ac0f472a4b63a8,Eddie's Coffee Cart,330,Food Truck
51892168498e4b3d626f328c,Third Rail Coffee,362,Coffee Shop
4a272aeef964a52063911fe3,Blossom Restaurant,1136,Vegetarian / Vegan Restaurant
599ce7ad64c8e109c422ccc9,Bazar Tapas Bar and Restaurant,523,Tapas Restaurant
4a3534d2f964a520989c1fe3,Skillman Famous Pizza and Coffee Shop,99,Pizza Place
4aa040cff964a520e33e20e3,Avenue Coffee House,432,Coffee Shop
4aecab47f964a52026ca21e3,Tito Rad's Grill & Restaurant,416,Filipino Restaurant
4b9589d0f964a52033a834e3,Baruir's Coffee Store,528,Coffee Shop
4bf5e3f05e800f472e80e6d4,I Am Thai Restaurant,280,Thai Restaurant
4bc11e07920eb713d6491a2c,Donato's Restaurant,561,Italian Restaurant
4e2ca140d22d3f83c89be689,Parrot Coffee Grocery,260,Deli / Bodega
4e4e694cbd4101d0d7a99370,Rincon Latino Restaurant.,247,Spanish Restaurant
4b5da3ecf964a520b36429e3,Sidetracks,302,Cocktail Bar
4aaadceff964a520c35720e3,Starbucks,246,Coffee Shop
4c3a3b9d93db0f470dd12492,Payag Filipino Restaurant,491,Filipino Restaurant
4ce1741194c3b60c5dc776ea,Dazie's Restaurant,570,Italian Restaurant
4bdcbf32afe8c9b6ddd85085,The Copper Kettle Bar & Restaurant,403,American Restaurant
4f43a89319834bc91f58161f,Ariel Pizzeria and Restaurant,154,Pizza Place
56218d22498ef80198e4bee7,Chihuahua Mexican Restaurant & Cantina,348,Mexican Restaurant
4c2c37958abca593ff720120,Giovanni's Pizza Restaurant,740,Fast Food Restaurant
57a883bd498e9480d5d5ee0a,Coffee Tossy,682,Coffee Shop
4abebdcbf964a520a78f20e3,Ariyoshi Japanese Restaurant,446,Japanese Restaurant
4f326ff419836c91c7d7bbbc,Esparks Coffee House,451,Coffee Shop
4f2dd116e4b07ca315adea38,Olimpica Bakery & Restaurant,584,Arepa Restaurant
4a75dd5af964a52076e11fe3,Mangal Kebab,319,Turkish Restaurant
4f321c8a19836c91c7b70983,Mina Food and Restaurant,193,Food
4b023ca0f964a5203e4822e3,Arriba Arriba,493,Mexican Restaurant
4bf0b8ba21072d7f3051208b,Rainbow Chinese and Japanese Restaurant,482,Chinese Restaurant
4bddedc3587b2d7faea55509,Emilio's Pizzeria & Mexican Restaurant,187,Mexican Restaurant
579a3613cd101fce972dc01c,Steinway Coffee Shop,995,Coffee Shop
4e24523d52b1f82ffbbac38e,Coffee Cart,577,Coffee Shop
4a29a7eaf964a520b9951fe3,Saints and Sinners,1175,Pub
5998cbe84acb197693f7930a,Vera Thai Restaurant,342,Thai Restaurant
4f32ab5119836c91c7ee371b,Super Pan Coffee Shop,792,Deli / Bodega
4b17fd75f964a520f4ca23e3,Latin Cabana Restaurant,1163,Cuban Restaurant
45f0b91df964a520c1431fe3,UNO Pizzeria & Grill,1189,American Restaurant
5193e084498ea46fc86643e9,Express Coffee Shop,933,Café
4f320e0219833175d60bff7e,Wang's Woodside Best Restaurant,265,Food
4c9851d06ffe8cfaff5cfc2f,Reyes Restaurant,668,Latin American Restaurant
4d0fddf97177b1f739e44d22,Halal Kitchen Chinese Restaurant,688,Chinese Restaurant
4532a38ef964a520843b1fe3,Donovan's Pub,979,Pub
4d3fd137c5eaa1cddbc59b50,Eldee's Coffee Shop,1047,Coffee Shop
4cf357001d18a14347915fec,Cascada Restaurant & Bar,635,Peruvian Restaurant
4f5c0b29e4b04e12661cac80,Star Light Grill Restaurant,395,Indian Restaurant
5af61fc822d490002c7a11ea,The Freakin Rican Restaurant,1019,Spanish Restaurant
4f328ab819836c91c7e1f018,PSS Restaurant,299,Food
4ba2a9cbf964a520d00d38e3,Oki Japanese Restaurant,270,Japanese Restaurant
4b8c5e8df964a5203ecd32e3,Mr. Wonton,295,Chinese Restaurant
4a875899f964a520010420e3,Mediterraneo Pizzeria,272,Pizza Place
4ac77b97f964a5207cb720e3,Marabella's Pizza,777,Pizza Place
4f321c1019836c91c7b6d5fa,Greenhouse Korean Restaurant,344,Food
4a6f4fd8f964a520d8d51fe3,Natural Tofu,552,Korean Restaurant
579cc334498ee8329872a54f,Boon,516,Theme Restaurant
4c01403994c1c9b68af7ba5f,Restaurant Depot,1177,Kitchen Supply Store
4b9589d0f964a52033a834e3,Baruir's Coffee Store,1024,Coffee Shop
4c2364c07e85c928d173bd21,The Coffee Place,628,Food Truck
57a883bd498e9480d5d5ee0a,Coffee Tossy,906,Coffee Shop
4ce1741194c3b60c5dc776ea,Dazie's Restaurant,1002,Italian Restaurant
4c2c37958abca593ff720120,Giovanni's Pizza Restaurant,1149,Fast Food Restaurant
57a9b83b498e300d6bc707e8,The Coffee Place,685,Coffee Shop
4f32ab5119836c91c7ee371b,Super Pan Coffee Shop,738,Deli / Bodega
4e9d70c761af4feab62e8d24,Thompson Coffee Shop,641,Coffee Shop
4f3278d419836c91c7db1ccc,Seven Coffee Shop,901,Coffee Shop
4c8914ff7223b1f763e030a8,Coffee Shop,659,Mexican Restaurant
4f32294f19836c91c7bc341f,National Restaurant,245,Food
505384dfe4b0c994071e3e6d,Larcomar Peruvian Restaurant,323,Latin American Restaurant
4b023ca0f964a5203e4822e3,Arriba Arriba,1054,Mexican Restaurant
4e24523d52b1f82ffbbac38e,Coffee Cart,971,Coffee Shop
4abebdcbf964a520a78f20e3,Ariyoshi Japanese Restaurant,1090,Japanese Restaurant
4ac77b97f964a5207cb720e3,Marabella's Pizza,789,Pizza Place
4d0fddf97177b1f739e44d22,Halal Kitchen Chinese Restaurant,885,Chinese Restaurant
4ca8fed6a6e08cfa1d029594,Tropical Restaurant,239,Restaurant
58b093c35804ea3ce761636f,Coffeed,716,Coffee Shop
4c9851d06ffe8cfaff5cfc2f,Reyes Restaurant,1133,Latin American Restaurant
4bc5b76f41cb76b067ab3e6f,D&G Deli Restaurant,436,Deli / Bodega
4a6f4fd8f964a520d8d51fe3,Natural Tofu,991,Korean Restaurant
4cbf1e6eca4aa1cd044918b4,"""Enjoy My Coffee"" Sidewalk Cart",792,Coffee Shop
54faf470498ec6204c819692,Punda Restaurant,804,Tibetan Restaurant
4a6cf6eef964a52034d21fe3,De Mole,1040,Mexican Restaurant
4f32311319836c91c7bf2980,Rumy Wasi Restaurant,1001,Food
4b4a7016f964a520a18726e3,Ten Full Chinese,692,Chinese Restaurant
5998cbe84acb197693f7930a,Vera Thai Restaurant,1180,Thai Restaurant
4f43e72019836ed0019127ed,El Austro Restaurant,804,Food
4f328f0b19836c91c7e39727,Wok 39 Restaurant,814,Chinese Restaurant
4f5c0b29e4b04e12661cac80,Star Light Grill Restaurant,1127,Indian Restaurant
4f450d3d19836ed001985606,C and Z Restaurant,920,Food
4f32289619836c91c7bbee6e,King Fountain Chinese Restaurant,960,Chinese Restaurant
4e49a53cb0fb37342ee5c975,Sunrise Restaurant & Grill,795,BBQ Joint
57eb79c5498ee4d10777f621,Mr. Burrito Mexican Restaurant,1031,Mexican Restaurant
520037bf498e72f2e0ea9a0e,Oasis Restaurant,1013,Pizza Place
4f32b4f919836c91c7f1cb03,Giulia Pizzeria and Restaurant,1083,Pizza Place
4f32847219836c91c7df8a37,"Queen's Restaurant Supplies - Long Island City, NY",1122,Food
4f32939d19836c91c7e55111,Smr Restaurant Service,1201,Food
4e4d7430bd413c4cc6713216,Fast Wok Chinese Restaurant,1224,Chinese Restaurant
4bcb5030937ca593f44aa992,Chikurin Japanese Restaurant,976,Sushi Restaurant
4c093835ffb8c9b6a9846961,Di luvio's Deli Pizza Caterers,688,American Restaurant
4bac1eb5f964a5206fe53ae3,Mario's Restautant,1011,Italian Restaurant
4da0dca3b3e7236a4768fd78,I Love Paraguay,1017,South American Restaurant
3fd66200f964a520efe81ee3,The River Café,77,American Restaurant
59224f944940bc207cb9b216,Musa Coffee Shop,63,Coffee Shop
4b4fdfc8f964a520801827e3,TJ Byrnes Bar and Restaurant,960,Restaurant
53206275498eaacdaca9b857,Gregorys Coffee,973,Coffee Shop
59d7872e5a2c911745c2e8ca,Joe Coffee,522,Coffee Shop
4a436c34f964a52085a61fe3,Acqua Restaurant NYC,762,Italian Restaurant
56683a92498ea8444dd1484e,Periscope Coffee On Pearl Street,1166,Food Truck
574456e5498e39c73d234da1,Black Fox Coffee Co.,1128,Coffee Shop
5571f8b1498e84218e73c212,Roomr Coffee Lounge,164,Café
4e4e4cfdbd4101d0d7a72faf,Restaurant New Orleans,895,Cajun / Creole Restaurant
4bf6b9c95efe2d7fdfa16734,7 Old Fulton Restaurant and Wine Bar,131,Bar
4e4e57cebd4101d0d7a82392,Restaurant K,994,Restaurant
596f60eafd16bb3d8cf547ef,Periscope Coffee On John Street,832,Coffee Shop
4d7e74cde7e1721ef8cfe00b,Ryan Maguire's Ale House,974,Bar
4b6d9298f964a520607d2ce3,Iron Horse NYC,974,Bar
4aae810bf964a520446220e3,Bridge Coffee Shop,912,Café
4dd13a76d22deadedd947956,Nick's Coffee Truck,820,Coffee Shop
4a1d6741f964a520727b1fe3,Fish Market,677,Seafood Restaurant
4cf2cdcce9425481e34472c5,Galapagos Deli & Restaurant,412,South American Restaurant
4cc5f1d9306e224b8af3a56c,Old Fulton Restaurant,144,Café
3fd66200f964a520dde41ee3,Killarney Rose,1123,Irish Pub
4e4463cf52b18fcc799a9761,88 Reach House chinese restaurant,1224,Chinese Restaurant
4b294d4ff964a520939c24e3,NYC Love Street Coffee,1056,Food Truck
4a12b724f964a52090771fe3,Park Plaza Diner,691,Diner
5754416b498e80be5d604dfc,Gregory's Coffee,1145,Café
54f1d366498edddc47f8897b,JES Coffee,996,Café
412bd680f964a520aa0c1fe3,Pedro's,743,Mexican Restaurant
49c16439f964a520a4551fe3,O'Keefe's Bar & Grill,1301,Bar
53959d91498eb0e46d045f5a,Diamond Coffee,572,Miscellaneous Shop
4db0a697fc60cfe27fb4b875,RITTER SPORT @the coffee box,746,Candy Store
4f3226d319836c91c7bb3f94,Toro Restaurant,209,American Restaurant
4f440d4e19836ed00192058c,Cava Restaurant,205,Food
51cbd055498ed9662246e88a,Fisherman's Restaurant,240,Dive Bar
56e7f585498ed6598b4030cd,Birch Coffee,1212,Coffee Shop
58fa6663c530932d7a53ec1e,Westville Wall Street,961,American Restaurant
5b19dc1e628c83002cacca4d,Ludwig Coffee,716,Coffee Shop
57d02777498ea37c2a037c05,Birch Coffee,831,Coffee Shop
4ea0156630f854cd9c288a75,99 Wall Street Coffee/bagel Cart,629,Food Truck
5b0f316dbcbf7a002cdd2bb6,Ludwig Coffee,772,Coffee Shop
4bba876698c7ef3b79403302,Cyber Cigar Coffee Bar,656,Coffee Shop
5400c7eb498ef9aa353e1be2,Rtisan Coffee,832,Café
45a38e32f964a520ee401fe3,SUteiShi Japanese Restaurant,737,Sushi Restaurant
4c37df46dfb0e21eadb3ada8,@ CHU COFFEE SHOP,844,Arcade
49f3261bf964a520696a1fe3,Clark's Restaurant,672,Diner
4a479af0f964a520dda91fe3,88 Palace,1188,Dim Sum Restaurant
4e1ee677fa76920758b1bc1f,Assem Abdelhamid Coffee Cart,991,Coffee Shop
4f639022bb3d49d1340764bc,Kabaka Coffee Cart,1096,Coffee Shop
4c9d89017ada199cf0a493bc,Haru,1101,Japanese Restaurant
4b45241af964a520130626e3,The Archives Restaurant & Bar,1262,Hotel Bar
4aae810bf964a520446220e3,Bridge Coffee Shop,328,Café
59d7872e5a2c911745c2e8ca,Joe Coffee,1231,Coffee Shop
4f324b4119836c91c7c98071,Bowery Restaurant Supply,118,Food
412bd680f964a520aa0c1fe3,Pedro's,489,Mexican Restaurant
4db0a697fc60cfe27fb4b875,RITTER SPORT @the coffee box,482,Candy Store
4a12b724f964a52090771fe3,Park Plaza Diner,1083,Diner
5b0f316dbcbf7a002cdd2bb6,Ludwig Coffee,452,Coffee Shop
5b19dc1e628c83002cacca4d,Ludwig Coffee,505,Coffee Shop
4cf2cdcce9425481e34472c5,Galapagos Deli & Restaurant,805,South American Restaurant
54f1d366498edddc47f8897b,JES Coffee,1483,Café
4e8c450329c22b68ab23e112,Coffee Cart,1195,Food Truck
4b5526faf964a520fddc27e3,Amarachi,689,African Restaurant
53959d91498eb0e46d045f5a,Diamond Coffee,890,Miscellaneous Shop
5571f8b1498e84218e73c212,Roomr Coffee Lounge,1069,Café
