,v_id,v_name,v_dist,v_cat
327,4b8efe8bf964a520564333e3,Rich Restaurant,800,Chinese Restaurant
328,4c8e6864b3bcb60cf8575927,NumberOneChineseRestaurant,666,Chinese Restaurant
329,597e5fda8a6f170227f19f29,Subway restaurant,831,Sandwich Place
330,5143a0d5e4b087df70ee760c,Caridad Restaurant at Kingsbridge,855,Latin American Restaurant
331,4bfb2ac2f214a593adebae0e,Villa Maria Restaurant,805,Pizza Place
332,4bfdbc20f7c82d7fd6ab8e04,Caribbean Rhythms,1020,Caribbean Restaurant
333,4c7001dfdf6b8cfa56c9b64d,Seven Seas,687,Restaurant
334,4c9518076b35a143d5dc21dc,Fratelli's,784,Italian Restaurant
335,4bb62b326edc76b05d80301c,Liberty Donut & Coffee Shop,235,Coffee Shop
336,4b9d6b45f964a52078ab36e3,Mr. Q's Chinese Restaurant,190,Chinese Restaurant
337,52423cbd8bbd95e59e8b6a50,Restaurant Keys,1339,Design Studio
338,58131bd838fa8e786e4c8d2f,Napolitana Pizza and Restaurant,123,Pizza Place
339,4c6bf8c123c1a1cd493218cf,Lydig Coffee House,1058,Breakfast Spot
340,4bf31113c440c9b626840104,Rainbow Diner,1090,Diner
341,4ca29134554b236a517f1f48,No. 8 Chinese Restaurant,1137,Chinese Restaurant
342,4cd0276d7f56a1431128cca6,Enzos coffee shop,589,Coffee Shop
343,4f3260d119836c91c7d1e9a5,Venice Pizzeria and Restaurant,216,Food
344,4f2dd427e4b0479649cbcc52,Zymi Restaurant & Pizza,1006,Eastern European Restaurant
345,4e0bbed21f6e04f464edd00b,Fresh Tortillas (Tex-Mex Express) & Japanese Restaurant,175,Food
346,4c45c922f97fbe9a9e02bd30,Kiraku Hibachi & Sushi,461,Sushi Restaurant
347,4f3251d219836c91c7cc12e0,Master Coffee Shop,1096,Food
348,57097b8b498e5431176ca914,Tana Thai Restaurant,284,Thai Restaurant
349,4d33b64cc75a6ea8a5ac19ae,Steven Restaurant,1142,Restaurant
350,4bc8f646b6c49c74d8898d91,Great Wall Chinese Restaurant,241,Chinese Restaurant
351,4ee799918b81381c2a21569e,C&C Coffee Shop & Deli,1099,Spanish Restaurant
352,4b58a0dff964a5203e6228e3,Drini (Bar & Restaurant),955,Bar
353,4eefa58d30f824cfc7743b4e,Morris Park,701,Neighborhood
354,4c76709fdb52b1f77c637bdc,C&C Deli And Coffee Shop And Pastry,1105,Café
355,5a81e201a9e4020bd3062934,El New Imperial Restaurant,561,Spanish Restaurant
356,4bc78c0d0050b71372e8b83b,John & Joe's Pizzeria,986,Pizza Place
357,4c74fef9604a370447538149,Yaffa Coffee N Deli,1058,Deli / Bodega
358,4d33a27772a8b1f733b4a9d0,Internacional Restaurant & Deli,729,Spanish Restaurant
359,4c4b2b8c46240f47d7e5f6f2,Bella Italia Pizzeria,1028,Pizza Place
360,4c648b8894160f47bd212d17,Number 8 Chinese,1132,Chinese Restaurant
361,4e98cfecdab4e743aded173d,El Acatlan,1065,Mexican Restaurant
362,3fd66200f964a5207bf11ee3,F & J Pine Tavern,1150,Italian Restaurant
363,4b8f198cf964a520024933e3,La Pentola Italian Pizzeria,1114,Pizza Place
364,4f32688219836c91c7d4e4fd,Antonio's Pizzeria Restaurant,616,Pizza Place
365,4b8efe8bf964a520564333e3,Rich Restaurant,1111,Chinese Restaurant
366,4e1c678aaeb7204c12692ce9,Allerton Dental - Robert Garfinkel DDS,1145,Dentist's Office
367,4f3225c619836c91c7bad392,Tequila Mexican Restaurant,877,Mexican Restaurant
368,4e4cf909bd413c4cc66da8f2,La Luna Restaurant,1000,Restaurant
369,4f329a4d19836c91c7e7d7b6,Paulding Bar and Restaurant,906,Food
370,4b4e25c6f964a520f1e226e3,Panda restaurant,842,Chinese Restaurant
371,4e4cf8c9bd413c4cc66da6c3,Hong Kong Restaurant,823,Chinese Restaurant
372,595bc7b295da0c5ce07d80d2,Top Choice Jamaican Restaurant,1036,Caribbean Restaurant
373,4d683ab99968236a39286ea9,Smile Restaurant,1201,Racetrack
374,4f328fb519836c91c7e3d555,Manny's Restaurant,1097,Food
375,4f328e5b19836c91c7e354c0,Los Compis Restaurant,1129,Food
376,4e4cf8f3bd413c4cc66da822,Mister Taco Mexican Restaurant,1080,Mexican Restaurant
377,4bfb2ac2f214a593adebae0e,Villa Maria Restaurant,1112,Pizza Place
378,4e4cf90cbd413c4cc66da8fe,Boe Lee Chinese Restaurant,1012,Chinese Restaurant
379,5812fc3c38fa1c0b185e01ec,Latin Fusion Restaurant,1197,Mexican Restaurant
380,4bf962b05ec320a18d1b8ad3,Green Restaurant,1113,Sandwich Place
381,4c9518076b35a143d5dc21dc,Fratelli's,1127,Italian Restaurant
382,5479265c498e29745db1af6f,Lotus Flame Restaurant,1301,Restaurant
383,4cfd7734c671721ecbf3cd18,New Boe Sun Chinese Restaurant,1238,Bakery
384,4cc861475b7aa1431d34357d,Cosinita Restaurante,1097,Mexican Restaurant
385,4a9ad800f964a5201c3320e3,Sammy's Fish Box Restaurant,946,Seafood Restaurant
386,4ab6958ef964a520fb7720e3,Crab Shanty,184,Seafood Restaurant
387,4bdde3caffdec928b0d7e6a1,Sea Shore Restaurant & Marina,874,Seafood Restaurant
388,4ba53e04f964a520a7f038e3,Sammy's Shrimp Box Restaurant,891,Seafood Restaurant
389,4bfc652bf14fa593c1f5c9d4,City Island Chinese Resturant,832,Chinese Restaurant
390,4b80a1c3f964a520488230e3,Portofino Restaurant,763,Italian Restaurant
391,4a47cbf1f964a5201daa1fe3,Johnny's Famous Reef Restaurant,1112,Seafood Restaurant
392,4ba52024f964a520b1e038e3,Lobster Box,1026,Seafood Restaurant
393,4b78a508f964a520b4db2ee3,National Restaurant & Coffee,434,Diner
394,4baedf9ff964a520c0de3be3,Bedford Cafe Restaurant,474,Diner
395,4c6d5ce5e6b7b1f7af76a98e,Nicky's Coffee Shop,737,Coffee Shop
396,519c2324498e7d16cb98d993,Restaurant Del Prado,407,American Restaurant
397,4f3295d819836c91c7e62c82,Webster Coffee Shop Prestige Restaurant,739,Coffee Shop
398,4bf3e1f8706e20a162a5a898,Nick's Garden Coffee Shop,970,Diner
399,4f325f9919836c91c7d16eed,Red Star Chinese Restaurant,424,Chinese Restaurant
400,4c4dc81092b6a59356d5df6e,Rodrigue's Coffee House,768,Coffee Shop
401,4c6aebf4599fbe9a3282913f,New Capital Restaurant,1066,Diner
402,4e4d0392bd413c4cc66dfde5,Shalon Restaurant,891,Spanish Restaurant
403,4e2e08021838f1c552b6b8eb,Choi Yuan - Chinese Restaurant,440,Chinese Restaurant
404,4e4d037fbd413c4cc66dfd25,Hing Wang Chinese Restaurant,831,Chinese Restaurant
405,4fe48299e4b06b1c063a2c33,National Coffee Shop,419,Coffee Shop
406,4f3218ae19836c91c7b573d6,Rose's Coffee Shop,447,Food
407,4e4d0387bd413c4cc66dfd72,Hung Hing Chinese Restaurant,152,Chinese Restaurant
408,4f32aad119836c91c7ee065e,Kawah Chinese Restaurant,385,Chinese Restaurant
409,4c5db38e6ebe2d7faca1d32e,Rocco's Pizza Restaurant,330,Pizza Place
410,4e4d0380bd413c4cc66dfd30,D'Maria Restaurant,822,Italian Restaurant
411,4bff3cf9ca1920a1b598ec81,Nicky's Pizza & Ristorante,550,Pizza Place
412,4f32af1e19836c91c7ef9f3c,New Star Coffee Shop and Deli,737,Coffee Shop
413,4e4ce18dbd413c4cc66ceaf2,Right Taste Caribbean Restaurant,384,Caribbean Restaurant
414,4f650e39e4b014afebc20338,Nicey Nice Jamaican Restaurant,1092,Caribbean Restaurant
415,4d5dc3eb29ef236a77b48459,Pollo Sabroso,396,Spanish Restaurant
416,4c1bce70b306c92839d262b7,Lena Restaurant,418,Mexican Restaurant
417,4f32956119836c91c7e5ffce,Mei Mei Restaurant,484,Food
418,4c8fd3f9160ea0933792d1fc,China Wok,963,Chinese Restaurant
419,4f32296d19836c91c7bc3f8d,Mikes Pizzeria and Restaurant,362,Food
420,4f328c3919836c91c7e28074,Waj Kang Take Out Restaurant,388,Food
421,4f323a2319836c91c7c2b234,El Tenanpa Restaurant,495,Mexican Restaurant
422,4f32059819833175d60a88e7,"Maxima Restaurant, L.P",403,Food
423,571ac531498e8b42afd39cea,Pique Restaurant,389,Mexican Restaurant
424,4c87c9930dcb8cfa68e63d68,New Xing Wang Chinese Restaurant,354,Chinese Restaurant
425,4e4d0390bd413c4cc66dfdcc,Golden House Chinese Restaurant,437,Chinese Restaurant
426,4f0f71a1e4b061b771f6b4a6,Mar y Tierra Restaurant and Lounge,873,Mexican Restaurant
427,4c8637a847cc224b2343a79f,Coffee Cart on Fordham Rd,1065,Food Truck
428,4c47765e19fde21e88630876,New China-Chinese Restaurant,405,Chinese Restaurant
429,50427f2be4b08ae7ca581e5a,New King Wah Chinese Restaurant,612,Chinese Restaurant
430,4afac66af964a520a11822e3,Jerome's Pizza,441,Pizza Place
431,4f43556319834bc91f560c54,Bronx African American Restaurant,545,Food
432,4eabc5ef0aafb00bd91ad13b,Rainbow Diner & Restaurant,780,Diner
433,4f0b1638e4b000dd7818e8fe,Sing Wok Kitchen,695,Chinese Restaurant
434,4e1c7f45c65bc4a776bb570a,Fordham Shopping District,1075,Miscellaneous Shop
435,5b62cbb27e4b4e002415ec21,Obaapa African Restaurant,599,African Restaurant
436,4f329da719836c91c7e918c6,Anthonys Restaurant,629,Food
437,4e4d0383bd413c4cc66dfd4c,Zhu Yuan Chinese Restaurant,785,Chinese Restaurant
438,590e33c112f0a95ea986ae5e,Dishari Japanese Restaurant,878,Food Service
439,4dad975dfa8cf64d804b25e9,Kingsbridge Coffee Shop & Deli,998,Coffee Shop
440,4f325ac219836c91c7cf8b8a,Los Girasoles Restaurant,874,Food
441,4e4d0394bd413c4cc66dfdfb,La Cocina Restaurant,1038,Mexican Restaurant
442,4d6063aae4fe5481abaf7f9e,NO.1 restaurant,438,Chinese Restaurant
443,4f32b5db19836c91c7f22153,V's Coffee Shop Restaurants,550,Food
444,4c229e317e85c928295abc21,Boca Chica Seafood Restaurant,278,Seafood Restaurant
445,4da9cc84a86e771ea7142b88,Junior's Restaurant,281,Spanish Restaurant
446,5b16a49f41868600391ac42b,Reyna Restaurant,211,Restaurant
447,4e78d316fa769112d5872477,NO.1 Chinese Restaurant,301,Chinese Restaurant
448,4e4cfe98bd413c4cc66dd66f,New Peking Restaurant,715,Chinese Restaurant
449,4e4cfe88bd413c4cc66dd5d1,El Sonido Del Tren Restaurant,838,Bar
450,4e4fb53518a8af30fd88652d,Running Cool Restaurant,822,Caribbean Restaurant
451,4f32aca119836c91c7eeb4aa,Tom's Coffee Shop,782,Coffee Shop
452,4c17edfd1436a593a2938c75,Miguelina Cuchifritos Restaurant & Bar,824,Paella Restaurant
453,4e4cfe97bd413c4cc66dd664,Diamante Poblano 1 Bar & Restaurant,1009,Restaurant
454,57eab8ad498ee233a1334637,Accra Restaurant - Davidson,251,Restaurant
455,4f324f3719836c91c7cb09ce,Paraiso Restaurant,261,Food
456,4c1e45fcb9f876b05cce7e46,Morena Restaurant,447,Restaurant
457,5292aa6611d23c401cedaeee,junior Restaurant,271,Bar
458,4f32422319836c91c7c5d83b,Differante Coffee Shop,1066,Food
459,4e4cfe94bd413c4cc66dd643,La Jaiba Restaurant,296,Latin American Restaurant
460,4b2c4251f964a520c8c424e3,New Kee Wong Restaurant,969,Chinese Restaurant
461,56996ed5498e61bdab4ffaf9,Elena's Restaurant,418,Mexican Restaurant
462,5b52709c835c9a00395e8dbc,Mina Bar & Restaurant,1163,Hookah Bar
463,4e4e4e7abd4101d0d7a74fbc,Angela's Coffee Shop,1280,Coffee Shop
464,4e4d0488bd413c4cc66e061d,Peacock Restaurant,605,Chinese Restaurant
465,59c99a6a9be52243b01009ec,Happy Land Chinese Restaurant,364,Chinese Restaurant
466,4d4844ff551db1f78b4fa130,El Valle Restaurant Sport Bar,1074,Spanish Restaurant
467,4f91ac4ee4b08d59078c57d2,Las Palomas Mexican Restaurant,358,Mexican Restaurant
468,4f32b5d419836c91c7f21e76,Number One Chinese Restaurant,444,Chinese Restaurant
469,4eea852993adad8125bdcb60,Agua Roja Lounge & Restaurant,1282,Lounge
470,4f3261b319836c91c7d2425d,El Paraiso Restaurant,404,Food
471,51bb6825498ed58abb163838,Lulo Restaurant,835,Restaurant
472,51971976498e2a5b56ac9f0f,Mama Restaurant,424,Bar
473,4cb2beaadedbef3bca7c9d40,Papaye Restaurant,918,African Restaurant
474,4e4cfe91bd413c4cc66dd626,Happy Land Chinese Restaurant Buffet,443,Chinese Restaurant
475,4f32665119836c91c7d4097d,Hop Wong Restaurant,1062,Food
476,4ce2c91e94c3b60ca60c7eea,Lin Home Chinese Restaurant,1147,Asian Restaurant
477,4f321f9319836c91c7b84d91,Delgado Restaurant,493,Food
478,4e4d0475bd413c4cc66e056d,China Wok Chinese Restaurant,1238,Chinese Restaurant
479,4f3291d719836c91c7e4a452,La Morena Food Restaurant,411,Food
480,4d2509f910a7721e3ffa1104,Tacos Puebla Restaurant,697,Mexican Restaurant
481,4f326cf219836c91c7d69d15,Tremont Soul Food Restaurant,526,Food
482,4f3225e719836c91c7bae0ce,Red Apple Chinese Restaurant,1234,Chinese Restaurant
483,4f321a3e19836c91c7b616fc,Mi Reina Restaurant,554,Food
484,4f32b5ef19836c91c7f22833,D and M Restaurant,589,Food
485,4c2cd52b57a9c9b6ab0cf867,Lebron Restaurant Equipment & Supplies,994,Miscellaneous Shop
486,4ec2c7315c5c5b2f9950b500,3 Way Restaurant,643,Latin American Restaurant
487,57d9dede498ef56d37f4de5a,Lupita's Mexican Restaurant,1058,Mexican Restaurant
488,4f329ec819836c91c7e97efd,Estrelittas Restaurant,615,Food
489,4e4cfe9abd413c4cc66dd67f,El Nuevo Mangu' Restaurant,615,Mexican Restaurant
490,5813241738faf02a019627a9,Pancho Villa Restaurant,648,Mexican Restaurant
491,54f8a514498e29c35a1dfc23,Celia's Restaurant Bar & Grill,810,Latin American Restaurant
492,4e39863dae60f589a5dc0dcb,Yoly Restaurant,206,Spanish Restaurant
493,4f32940619836c91c7e579dd,Sal Y Pimienta (Bar & Restaurant),541,Restaurant
494,5313953d498e66affc0a5a27,Restaurant 67 Club,1010,Latin American Restaurant
495,4f32b5db19836c91c7f22153,V's Coffee Shop Restaurants,631,Food
496,4c17edfd1436a593a2938c75,Miguelina Cuchifritos Restaurant & Bar,349,Paella Restaurant
497,4bddc4600ee3a593968f2eb0,Restaurante Ecuatoriano Genesis,990,Latin American Restaurant
498,4c1c2f22b306c928f78d63b7,Caridad Kitchen Restaurant,153,Spanish Restaurant
499,4d6063aae4fe5481abaf7f9e,NO.1 restaurant,944,Chinese Restaurant
500,4c1f929e63750f47ce51bb67,La Estrella Bar & Restaurant,768,General Entertainment
501,4c5a1c706407d13ac80bb428,Empire Chinese Restaurant,1185,Chinese Restaurant
502,4bdcc53e03be20a1c7b2849b,Marisco Centro (Seafood Restaurant & Fish Market),1095,Seafood Restaurant
503,4c7eedaed860b60c77895f9d,Hang Lung,1160,Chinese Restaurant
504,4f32484119836c91c7c852a6,New Panda Restaurant,188,Food
505,4f32422319836c91c7c5d83b,Differante Coffee Shop,581,Food
506,5c12836f8a4cf5002cced352,Casa Clema Restaurant & Bar,212,Latin American Restaurant
507,4e4d0475bd413c4cc66e056d,China Wok Chinese Restaurant,480,Chinese Restaurant
508,4f32747819836c91c7d97653,Taisha Restaurant,221,Food
509,4e8e8a9d6c254835944b0c0b,Budda Restaurant & Lounge,838,Nightclub
510,4d8b17071508a1438dc4321e,Lulo Restaurant,1177,Caribbean Restaurant
511,4b96cca5f964a52066e534e3,El Taco Loco,229,Burrito Place
512,4cd3fd2c9828b60c8665d884,Mario's Coffee Cart,918,Food Truck
513,4c647cf0f07e2d7fa36c8f50,Wing Ling Chinese Restaurant,1031,Chinese Restaurant
514,4d7fef5a9d78a35d4c11390f,Jerome's Tropical  Restaurant,432,Spanish Restaurant
515,4e1f2bc262e19e27e2510f0a,GREAT WALL CHINESE RESTAURANT,281,Chinese Restaurant
516,51302444e4b03f298a2f910b,El Valle Restaurant Bar,261,Spanish Restaurant
517,5811e6ee38fa84b8a548bb01,Emilio's Bakery & Coffee Shop,1072,Bakery
518,4e4d045abd413c4cc66e04a3,La Calidad Express Restaurant,741,Restaurant
519,4c7c4e13a141b1f774e86a79,No 1 china,373,Chinese Restaurant
520,4f22dac9e4b0020c2d1aa111,Sun Fung Chinese Restaurant,975,Chinese Restaurant
521,4e4d044fbd413c4cc66e0437,Olga Restaurant,663,Mexican Restaurant
522,5c130bd18a4cf500397364c0,Lechonera Dominicana Pollo Sabroso - Del Valle Restaurant,753,Spanish Restaurant
523,4af22c7cf964a52058e621e3,El Nuevo Caridad,1042,Latin American Restaurant
524,4e78d316fa769112d5872477,NO.1 Chinese Restaurant,984,Chinese Restaurant
525,4e7a103ca809668b4ab68e7e,Jerome Avenue Express Coffee Shop,899,Deli / Bodega
526,5b16a49f41868600391ac42b,Reyna Restaurant,957,Restaurant
527,4f32665119836c91c7d4097d,Hop Wong Restaurant,1106,Food
528,4bb8cdb053649c74465847fb,Punto de Sabor Restaurant,1123,Caribbean Restaurant
529,5b48cf7e531593002c6f8b16,D'Alcantara Restaurant,549,Restaurant
530,4ccd578d72106dcb7440a299,China Star,693,Chinese Restaurant
531,4f321d5919836c91c7b76038,New Maya Restaurant,579,Food
532,4e4d045cbd413c4cc66e04ae,Pecorinos Restaurant,587,Pizza Place
533,4f44480019836ed001934109,Sabor Latino Restaurant,1147,Food
534,522cb88811d2c46327cda8ec,King Dragon Chinese restaurant,764,Chinese Restaurant
535,4f328a8b19836c91c7e1df69,Uptown African Restaurant,635,Food
536,4f321a3e19836c91c7b616fc,Mi Reina Restaurant,627,Food
537,4d56f95358856dcbc2a55f6d,La Moneda Restaurant,641,Spanish Restaurant
538,4f321f9319836c91c7b84d91,Delgado Restaurant,713,Food
539,4e8dd2ea1081e3b3546a3d67,El Patio Restaurant,723,Restaurant
540,4f32589619836c91c7ceae97,Family Restaurant Pizzeria,777,Pizza Place
541,56996ed5498e61bdab4ffaf9,Elena's Restaurant,947,Mexican Restaurant
542,4bb7b71998c7ef3bf03e3002,Three  Spanish  Restaurant,281,Spanish Restaurant
543,4b403740f964a520e8b625e3,Montezuma Mexican Restaurant,970,Mexican Restaurant
544,4c6aebf4599fbe9a3282913f,New Capital Restaurant,715,Diner
545,51ec98a1498e77b02a6d392b,El Puente Restaurant Bar & Grill,231,Caribbean Restaurant
546,4af71916f964a520cf0522e3,Michaelangelo's Coal Fired Brick Oven Pizza Restaurant,928,Italian Restaurant
547,4e4d037fbd413c4cc66dfd25,Hing Wang Chinese Restaurant,546,Chinese Restaurant
548,4c4dc81092b6a59356d5df6e,Rodrigue's Coffee House,794,Coffee Shop
549,4e4d0392bd413c4cc66dfde5,Shalon Restaurant,893,Spanish Restaurant
550,4e4ce184bd413c4cc66cea9b,J & D Caribbean Soul Fish & Chips Restaurant,303,Caribbean Restaurant
551,4f32a7de19836c91c7ecf00b,J and L Coffee Shop,246,Food
552,5497602e498ed8ab0f5ed41b,three way spanish restaurant,273,Spanish Restaurant
553,4b954545f964a5203c9934e3,Fordham Restaurant,195,Diner
554,4e4cfe97bd413c4cc66dd664,Diamante Poblano 1 Bar & Restaurant,445,Restaurant
555,4e4cfe88bd413c4cc66dd5d1,El Sonido Del Tren Restaurant,525,Bar
556,4ca27b441ee76dcb950ff1dd,Bernie's Fish 'N' Chips And Restaurant,567,Southern / Soul Food Restaurant
557,4bc67f1104e8b713a833362d,Ann & Tony's - An Original Arthur Avenue Restaurant,958,Italian Restaurant
558,4e4cfe98bd413c4cc66dd66f,New Peking Restaurant,600,Chinese Restaurant
559,4d4844ff551db1f78b4fa130,El Valle Restaurant Sport Bar,432,Spanish Restaurant
560,4e4d0380bd413c4cc66dfd30,D'Maria Restaurant,560,Italian Restaurant
561,4e4fb53518a8af30fd88652d,Running Cool Restaurant,573,Caribbean Restaurant
562,4bccb795937ca59331a2ab92,Sabroso Mangu Restaurant Sporta Bar,700,Bar
563,4f650e39e4b014afebc20338,Nicey Nice Jamaican Restaurant,671,Caribbean Restaurant
564,57d9dede498ef56d37f4de5a,Lupita's Mexican Restaurant,295,Mexican Restaurant
565,52094c6611d2a5974124bdf3,merry land Chinese restaurant,227,Chinese Restaurant
566,4e4d03bbbd413c4cc66dff4e,Szechuan Garden Chinese Restaurant,203,Chinese Restaurant
567,56eeeb16498e8f651b540d2c,Prince Coffee House,1028,Café
568,4f44c42819836ed0019656dd,Right Taste Caribbean Restaurant,304,Food
569,51a192d7498e3fadce36c1be,El Puente Restaurant,230,General Entertainment
570,4c8637a847cc224b2343a79f,Coffee Cart on Fordham Rd,524,Food Truck
571,4c7851e03badb1f7137c4b54,Yu Hua Restaurant,945,Chinese Restaurant
572,4aa193d5f964a520124120e3,Mario's Restaurant & Catering,1008,Italian Restaurant
573,4cb2beaadedbef3bca7c9d40,Papaye Restaurant,487,African Restaurant
574,4b2c4251f964a520c8c424e3,New Kee Wong Restaurant,827,Chinese Restaurant
575,51bb6825498ed58abb163838,Lulo Restaurant,569,Restaurant
576,4b057ae9f964a520a95822e3,Marie's Fresh Roasted Coffee Beans,958,Gourmet Shop
577,4ce2c91e94c3b60ca60c7eea,Lin Home Chinese Restaurant,731,Asian Restaurant
578,5156f35be4b0dc046e1af723,Perista Coffee Shop,911,Coffee Shop
579,4f3225e719836c91c7bae0ce,Red Apple Chinese Restaurant,602,Chinese Restaurant
580,4f6f26a8e4b0f375fb159f6c,Las Balluena Restaurant,302,Spanish Restaurant
581,4e484885ae60fa72330c9bbc,Xin Xing Chinese Restaurant,326,Chinese Restaurant
582,5bb35ead2aff310039539a62,Boca Restaurant And Lounge,319,Italian Restaurant
583,4db374c3cda1c57c82479c22,Che Ches Coffee,1079,Coffee Shop
584,4e4cfe8abd413c4cc66dd5e4,Happy Garden Chinese Restaurant,334,Chinese Restaurant
585,4e4cfe8ebd413c4cc66dd605,Splendid Deli & Restaurant,345,Deli / Bodega
586,4f46b46fe4b01d17b7c3e694,Tulcingo Bakery and Restaurant,440,Mexican Restaurant
587,5463fb4a498e937395ca5f3c,Mama Lita Restaurant,368,Mexican Restaurant
588,4e4ce1a8bd413c4cc66cebde,Fiesta Bar & Restaurant,626,Restaurant
589,4f325c9219836c91c7d041e9,El Lider Bar and Restaurant,583,Food
590,4f43543219834bc91f5602c2,El Batey Restaurant,75,Food
591,51fe6ad8498ee165238b218a,Roy's Restaurant,132,Latin American Restaurant
592,4ccf58277f56a1434cfec6a6,Wings Chinese Restaurant,116,Chinese Restaurant
593,4d34e4d072a8b1f706c2b4d0,JJ Restaurant & Cuchifritos,367,Spanish Restaurant
594,5b25394d35d3fc002cd004f5,Lounge & Restaurant,119,Caribbean Restaurant
595,4f3226a019836c91c7bb29af,El Provocon Restaurant,148,Food
596,4ca0f9de03133704368f7fd5,Rainbow Chinese Restaurant,614,Chinese Restaurant
597,4baa3cfff964a52081563ae3,Prospect Coffee Shop,791,Coffee Shop
598,4b643ec5f964a5202ca62ae3,El Valle Restaurant,303,Restaurant
599,4c0e61177189c928b05ad8b6,El Nuevo Bohio,151,Paella Restaurant
600,4f325c1c19836c91c7d012af,La Gran Parada Restaurant,180,Food
601,4e4e3e6bbd4101d0d7a5ca7c,Beltraneja Restaurant,190,Asian Restaurant
602,4c9c943e9c48236aaff64eee,Cosmos Restaurant,335,Breakfast Spot
603,4f329b4e19836c91c7e8351c,Bronx Coffee Shop,606,Food
604,4f3236b819836c91c7c15b89,El Bohio Lechonera Restaurant,193,Food
605,4e4e3e6cbd4101d0d7a5ca87,Alitalia Pizzeria Restaurant,1013,Pizza Place
606,4e4e3e66bd4101d0d7a5c9df,Puerto Rican Natural Restaurant & Bar,911,Spanish Restaurant
607,56eeeb16498e8f651b540d2c,Prince Coffee House,1221,Café
608,4d5e9b061ee8721e02569421,Linda's Pizza Restaurant,319,Pizza Place
609,4f327e8919836c91c7dd47f4,Nice Restaurant,283,Food
610,4f9871dae4b0ef3c7a9ccab3,Red Apple Chinese Restaurant,1161,Chinese Restaurant
611,4f32227c19836c91c7b9839f,Katina Pizza and Restaurant,369,Pizza Place
612,5b79b0ec2db4a9002c9963b6,Ranch Restaurant,543,Caribbean Restaurant
613,4f3229f819836c91c7bc7688,Galaxy Chinese Restaurant,412,Chinese Restaurant
614,4cd88b521891236a79d8360b,Hong Kong,1356,Chinese Restaurant
615,4f32a77119836c91c7ecc8aa,Gan Sing Restaurant,433,Food
616,4f32a02819836c91c7ea0528,Exclusive Pizza Restaurant,452,Pizza Place
617,58916a5b0162170b42640ba5,Papa restaurant,1056,Latin American Restaurant
618,4c44bbaf74ffc9286ff975cc,E tremont ave,865,Road
619,4ddf127bd4c0935ddd54cc53,El Diamante Restaurant,1082,Restaurant
620,4ed4326f2c5b695abedee221,Lung Fong Chinese Restaurant,464,Chinese Restaurant
621,4f32ae3c19836c91c7ef4d46,Total Blend Restaurant,554,Food
622,4ed8f2ae0e61d46ad63398db,Los Amigos Restaurant,607,Spanish Restaurant
623,4de90c7fae60293318ffcfa1,Crotona's Café Restaurant,1062,Latin American Restaurant
