v_name,v_cat,avg_dist_2_neighborhood,cnt_near_neighborhood,restaurant_id
Ramna Indian,Indian Restaurant,321.0,1,4a798470f964a52022e71fe3
Boutique BK,American Restaurant,523.0,2,59405b30464d654b6439cce3
Great Wall Chinese Restaurant,Chinese Restaurant,559.0,2,4f32934919836c91c7e52f91
Peking Chinese Restaurant,Chinese Restaurant,504.5,2,4f44c1de19836ed001964954
Harvest Restaurant,Food,547.0,2,4f32189219836c91c7b566f9
Starbucks,Coffee Shop,698.0,1,4acd28eef964a52021cb20e3
The Soul Spot,Southern / Soul Food Restaurant,1018.0,1,4ae501a6f964a520fc9f21e3
Stumptown Coffee Roasters,Coffee Shop,983.0,3,4b00664ef964a520c33d22e3
Red Hook coffee shop,Coffee Shop,192.0,1,4cf111d0899c6ea8bf48eec1
Q's Coffee Shop and Deli,Coffee Shop,455.0,1,4f3290c119836c91c7e4394b
Coffey Park,Park,384.0,1,4a87365cf964a520440320e3
Blue Whiting Restaurant,Food,407.0,1,4f32554b19836c91c7cd6b20
Sebastiano's Fine Italian Restaurant,Italian Restaurant,1114.0,1,59d6c04ff5e9d76b4a935e32
IKEA Bistro,Snack Place,484.0,1,4c703f92b5a5236a63ba4f52
Allegro Coffee Roasters,Coffee Shop,628.0,2,52b33702498e8f48baff2f84
East One Coffee Roasters,Coffee Shop,588.6666666666666,3,58d933702f91cb026f478e38
Lowe's Home Improvement,Hardware Store,611.5,2,4a52389ef964a52069b11fe3
Stone Street Coffee Company HQ,Coffee Shop,564.0,2,4f502e55e4b0efc97e1df928
Frankies 457 Spuntino,Italian Restaurant,471.5,2,41abb800f964a520561e1fe3
Sol Coffee & Cookshop,Coffee Shop,636.3333333333334,3,5af722ff7e4b4e0030e984b4
Restaurant Depot Recieving,Building,762.0,1,4f4b6a19e4b01739bce1798a
Taste Of China Restaurant,Chinese Restaurant,144.0,1,4e4ce67cbd413c4cc66d12c5
Aperture Restaurant,Italian Restaurant,596.5,2,53e8d7f7498e6074234e8e33
Kanan's Indian Restaurant,Indian Restaurant,707.5,2,52f18573498ec2c34e830ffd
Coffee Dream,Coffee Shop,829.0,3,4f4078f8e4b0e5bc126a4e91
East One Coffee,Café,593.0,3,5ac143e93d47910a2860c846
Sunrise Coffee,Food,969.0,1,4f3285f719836c91c7e020b8
First Place Provisions,Gourmet Shop,604.0,3,4fae97d4e4b0afbb67047437
High Point Coffee,Coffee Shop,1077.0,1,4f32764819836c91c7da25c3
Gillies Coffee Co.,Coffee Shop,1065.0,1,55dca422498edf19b5fa2a4d
Sandy's Internet Coffee Shop,Coffee Shop,1088.0,1,4bae7667f964a5206db53be3
M and S Coffee Shop,Food,1208.0,1,4f325dd319836c91c7d0bf06
El Nuevo Sabor Latino,Spanish Restaurant,1026.0,1,4d9b57f53a32a09321b79019
Ting Hua,Chinese Restaurant,561.0,3,4b09dc38f964a520cf1e23e3
Sonia's Restaurant,Latin American Restaurant,390.0,1,4c28c6fafe6e2d7f49bf533c
Monte's Restaurant,Italian Restaurant,719.5,2,4deeb09c227170314b926cd7
Fob Restaurant,Filipino Restaurant,661.6666666666666,3,591e55677247502fb9514269
Maria and Tony Restaurant,Spanish Restaurant,392.0,1,4c5df31c7f661b8df9f34c1c
Tasty Choice Restaurant (International Food),Arcade,495.0,1,4cc72656306e224bf5c7ac6c
Mama Maria's,Italian Restaurant,662.0,3,4babeff5f964a52023d73ae3
Tapas Fria,Tapas Restaurant,534.5,2,4cc602b31e596dcbeab6db67
New Lin's Garden Kitchen,Chinese Restaurant,793.6666666666666,3,4cd9eb02847da1cdae76029a
PS 32 Samuel Mills Sprole,Elementary School,500.5,2,4aaf9d1ef964a520576420e3
Vue restaurant and lounge,Hotel Bar,624.0,1,4b63ad32f964a520808b2ae3
Mezcal's Mexican Restaurant,Mexican Restaurant,868.0,1,3fd66200f964a52061ee1ee3
El Mexicano Restaurante & Cafe,Mexican Restaurant,536.0,1,5ae3d3db3ba767002cf97a85
Max Court Restaurant,Food,477.5,2,4f45291e19836ed00198fd1d
Jetro,Kitchen Supply Store,784.0,1,4c891af97223b1f75d1b31a8
Mezcal's,Mexican Restaurant,450.0,1,4a2febcdf964a520f1981fe3
2 brother's restaurant,Mexican Restaurant,889.0,1,544d0f05498e60f6edfc98a6
Eva's Restaurant,Food,886.0,1,4f452d7719836ed001991931
Perimide Mexican Restaurant,Food,928.0,1,4f32174019836c91c7b4dc2e
Joe's Restaurant,American Restaurant,521.0,2,4b6467aef964a5208cb02ae3
La Esperanza Restaurant,Pizza Place,967.0,1,4cf00e6313aea1436244779f
Happy Restaurant,Chinese Restaurant,805.5,2,4aa70faff964a520e54b20e3
Sisters,Gastropub,796.5,2,544f0b97498e9587ae6b4b5f
No Pork Halal Kitchen,Chinese Restaurant,791.0,1,4bae7ee0f964a52061b93be3
Buka Nigerian Restaurant,African Restaurant,863.0,2,4bef2b31f2712d7f696afbd8
New Good Joy Take Out Restaurant,Food,195.0,1,4f32273619836c91c7bb66b8
Olas Coffee,Coffee Shop,812.5,2,5aa376f38194fc7e0d5a1017
Greene Grape Annex,Coffee Shop,273.0,1,4e54fccb7d8b96cd06139b63
Blue Bottle Coffee,Coffee Shop,225.0,1,582332f950111c2bcea530e9
"The Estaminet Brooklyn - Crepes, Juice, Coffee",Café,593.0,2,5702919e498e027e6b744f8c
Rancho Alegre,Mexican Restaurant,13.0,1,3fd66200f964a52030ee1ee3
Starbucks,Coffee Shop,51.0,1,4a11d75df964a52050771fe3
Song Thai Restaurant & Bar,Thai Restaurant,743.0,2,453f6ce3f964a520353c1fe3
NYC Love Coffee,Food Truck,600.5,2,4c011f91de3376b0fe47f9a4
Polo Coffee,Coffee Shop,865.5,2,5b3235e6340a58002c8fe888
Smiling Pizza Restaurant,Pizza Place,911.0,2,4a3332f3f964a520139b1fe3
Yamato,Japanese Restaurant,64.0,1,3fd66200f964a5208af11ee3
Thai Taste Restaurant,Thai Restaurant,120.0,1,4f325d0c19836c91c7d070dc
Grand Canyon Diner,Diner,108.0,1,4bd4dcf5cfa7b713ce0a25da
Ideal Coffee,Coffee Shop,289.0,1,509ea4cbe4b0383a0e232720
Salsa Rosa Restaurant,Food,137.0,1,4f326f2f19836c91c7d7716a
Wai Ling Tex-Mex Chinese Restaurant,Chinese Restaurant,646.5,2,4c7710f25cd6b1f721193e94
Crumbs & Coffee,Coffee Shop,834.0,2,5b9e7dae01bc5a002c6fe4bc
National Coffee Day,Coffee Shop,671.5,2,5066f61be4b0c7c05195fd30
Muse Coffee & Tea,Café,1053.0,2,534bd584498e77fc6dc4f08b
Bantam Coffee Counter,Coffee Shop,585.5,2,58dd09108ab03f7e1b7199f7
Carmen's Coffee Cart,Food Truck,573.5,2,4d2c493c849f3704ce3e9941
Brookweeden Coffee,Coffee Shop,811.5,2,4d0e36e65c46a093a28312b4
El Viejo Yayo Restaurant #2,Latin American Restaurant,861.5,2,4af599aff964a52023fa21e3
Coffee Cart,Food Truck,479.0,1,4f3a86e4e4b0e724f14ce3ad
Cheap Coffee,Coffee Shop,650.0,1,4f32187319836c91c7b55a95
Sugarcane,Caribbean Restaurant,921.3333333333334,3,429ba900f964a52079241fe3
BK9 Kitchen & Bar,Caribbean Restaurant,941.5,2,555fe4ab498e0bddb5ed061c
Hunan Wok,Chinese Restaurant,224.0,1,4e4c80fdbd413c4cc669de61
Coco Reef Restaurant,Food,259.0,1,4f321aa719836c91c7b64273
James,New American Restaurant,757.5,2,49baae9af964a52095531fe3
Bergen Pizza,Pizza Place,946.5,2,4bc8ffd9fb84c9b67c491a3e
Royal Deli & Coffee Shop,Deli / Bodega,908.0,2,4d7ec3eb8700370476127899
Columbia In Park Slope,South American Restaurant,271.0,1,4f6f4af7e4b02781d58b0b14
Geido,Japanese Restaurant,698.5,2,41478600f964a520c41c1fe3
Grecian Corner Restaurant,Food,330.0,1,4f32113319833175d60d40da
Empire Express Chinese,Chinese Restaurant,817.5,2,4cc3836ed43ba143bacf60f8
El Viejo Yayo,Latin American Restaurant,1110.5,2,4bf724bb4a67c9280c2a23cf
La Bruschetta Pizza,Pizza Place,407.0,1,4b6b9177f964a52058102ce3
JPan Sushi,Sushi Restaurant,745.5,2,4a1ef0d3f964a520ed7b1fe3
Mezcal's,Mexican Restaurant,493.0,1,4aa2158df964a520c34120e3
Rose Water,American Restaurant,371.0,1,3fd66200f964a52082f11ee3
Food Lin,Chinese Restaurant,788.0,2,4b82b44cf964a52074df30e3
Tamaris,Japanese Restaurant,550.0,1,4f32addb19836c91c7ef28af
Taro Sushi,Sushi Restaurant,861.0,1,45795395f964a520d23e1fe3
El Coral Restaurant,Spanish Restaurant,737.5,2,4d8f8caaca75b60cc70017a9
Yamasa Restaurnat,Restaurant,607.0,1,4e4cddf3bd413c4cc66ccdfa
Olive Garden,Italian Restaurant,947.0,1,4b2fd53cf964a520d8f024e3
McDonald's,Fast Food Restaurant,1003.0,1,4c0658e891d776b03cadf8f9
Joanna Coffee Shop,Food,896.0,1,4f3277ea19836c91c7dac2c0
Blue Mountain Farm,Caribbean Restaurant,1022.0,1,4c77067107818cfacf5ed3e3
Delicious Restaurant,Food,785.0,1,4f329db719836c91c7e91ea6
Silver Krust West Indian Restaurant,Caribbean Restaurant,811.0,1,4d8f53403bfef04d7aaeab86
Brico Restaurant and Pizzeria,Food,827.0,1,4f329fdb19836c91c7e9e870
Family Restaurant,Food,836.0,1,4f323b4119836c91c7c31fe6
L'Impressioniste Restaurant,Caribbean Restaurant,866.0,1,5262cc8611d2d3c5c8f83af8
Blue Mountain Restaurante,Food,904.0,1,4f32ad4119836c91c7eef009
Good to Go Restaurant,Food,88.0,1,4f440c5719836ed00191ff00
J J's Coffee Shop,Coffee Shop,822.0,2,4cadfb8e8c48a09360b2702c
Kim Fai Restaurant,Asian Restaurant,233.0,1,4c92851bd2e1a1434b16cb26
Plum Tree restaurant & catering,Caribbean Restaurant,705.5,2,4fd1048de4b007f80912cc71
Man Do,Chinese Restaurant,1020.5,2,4c71de9b8efc370408c1117d
Prestige Carribean Restaurant,Caribbean Restaurant,762.0,2,4e4e6c69bd4101d0d7a9d640
Roy and Sandys Restaurant,Food,1067.0,1,4f32b5c919836c91c7f21aa2
Mando Chinese Restaurant,Chinese Restaurant,750.0,2,4e8f7d1f61afcfde297b3971
Alfredo's Pizza Restaurant,Pizza Place,684.0,1,4f3294a919836c91c7e5babc
Sansimian Jamaican West Indian Restaurant,Caribbean Restaurant,988.0,1,513e55a7e4b0a16a16dcc452
Best Wok (Chinese),Chinese Restaurant,1042.0,1,4fe9e294e4b0faf491da7927
Tony's Pizzeria and Restaurant,Pizza Place,1116.0,1,4f32a35f19836c91c7eb3d38
Subway Restaurant #52037,Sandwich Place,838.5,2,4dfc0123b3ad26d18b9f71fd
Boston Jerk City,Caribbean Restaurant,826.0,2,4c9a87beb8e9224b0da64e3d
Au Bon Coin Restaurant,Food,1065.0,1,4f325abf19836c91c7cf8a5f
Four D's International Restaurant,Food,1088.0,1,4f32803b19836c91c7ddee34
Luigi's Famous Pizza Resturants,Italian Restaurant,1172.0,1,4c2fd34c213c2d7f5c99315d
Nick's Lobster House,Seafood Restaurant,668.0,1,4a91ca81f964a520d31b20e3
Orso Coffee,Coffee Shop,858.0,2,5957e7c4ccad6b4c07fb0bd1
Istanbul Restaurant Fish & Kebab,Turkish Restaurant,823.5,2,4a986cf5f964a520f32b20e3
Wheeler's Restaurant,Bar,924.5,2,4a75d545f964a52061e11fe3
Oceanview Restaurant At Kingsborough Community College,College Classroom,609.0,1,4f73381fe4b0257534b62305
Chinatown Restaurant,Chinese Restaurant,587.5,2,4c92b3981221b1f7a4f813e2
Blu,Bar,782.0,2,59c47e802bf9a9165f3e97d1
Liman Restaurant,Turkish Restaurant,536.5,2,4b1d5405f964a520d70e24e3
Oh's Coffee Shop,Food,914.0,2,4f322f3419836c91c7be70b1
Fuel Champion Restaurant,American Restaurant,918.5,2,4f327ddb19836c91c7dd02e0
Coffee Spot Cafe,Café,1056.5,2,4c4df047f53d0f47b9a6caa5
R V Armenia,Food,820.5,2,4f44a1e719836ed001956b19
Subway Cafe,Sandwich Place,726.5,2,511d5dd6e4b0dff1776c1af3
next door italian restaurant,Italian Restaurant,715.0,2,56a81a20498e517a6508c9fc
Del Mar Pizzeria & Restaurant,Pizza Place,965.0,2,4b92ea69f964a520b82634e3
Sherizade Restaurant,Food,653.5,2,4f44b82919836ed001960f29
Baku Palace,Eastern European Restaurant,662.5,2,47036390f964a5203d4b1fe3
Signature Restaurant,Restaurant,632.5,2,51ef2489498e5f9116004cce
Tzar Resturant,Steakhouse,633.5,2,4d83fa4d5e70224bb0940309
Asian Bay Japanese Restaurant,Sushi Restaurant,898.5,2,560db717498e6e7953a56688
Chipura Restaurant,Mediterranean Restaurant,745.0,2,562be7a7498e1f96246e766e
Cipura Restaurant,Seafood Restaurant,710.5,2,561be7d9498e5335957d4cc2
V & S Pizzeria and restaurant,Sandwich Place,835.5,2,58912a459dc8d06afb79aef9
Masters of Tacos Mexican Restaurant,Taco Place,913.0,2,573c9128498e052c1ad35db2
Gregory and Pauls Restaurant,Food,920.0,2,4f32117219833175d60d5a36
Aladdin Restaurant,Eastern European Restaurant,838.5,2,4f91beb4e4b0e03b669f95d5
Okfana Restaurant,Food,975.0,2,4f43489519834bc91f55b36d
Papa Leone Pizza,Italian Restaurant,914.0,2,4c0183fd58dbc928d581ee6b
Natalie Restaurant,Restaurant,27.0,1,4e56a010b993e0d1940cad56
Restaurant Criollito,Food,368.0,1,4f321b6d19836c91c7b69375
New York Cookies & Coffee in Coney,Dessert Shop,657.0,1,59417eb6f427de3dece71ff1
Gargiulo's Restaurant,Italian Restaurant,607.0,1,4b4a6c40f964a5201e8726e3
Starbucks,Coffee Shop,819.0,1,4b522de2f964a520c36d27e3
"Buen Sabor Coffee Shop, Brooklyn",Food,514.0,1,4f324de619836c91c7ca86f1
Best Coffee Shop,Coffee Shop,665.0,1,4f321d8719836c91c7b77237
Childs Restaurant Building,Historic Site,224.0,1,516d5fc7e4b0a6bef53a9e3f
Coney Joe Coffee Trading Co.,Coffee Shop,1022.5,2,597d16d135dfa72979ad8b04
East Far,Chinese Restaurant,282.0,1,4c92b48afc9a224b358ef4f1
Maria Cuchifrito Restaurant,Food,368.0,1,4f324c6519836c91c7c9f213
Panda Restaurant,Chinese Restaurant,511.0,1,513e54a8e4b06e39e01486bb
Checkers,Fast Food Restaurant,679.0,1,57053fef498e2306a52e4ea7
Canete Restaurant,Food,514.0,1,4f43cc3019836ed00190b406
Mi Candileja,Latin American Restaurant,557.0,1,4dceb0d9b0fb25f6e349f76f
"Sirena Restaurant, Inc.",Restaurant,591.0,1,562fcdd0498e15c802d4dd86
Carolina Restaurant,Food,615.0,1,4f32722a19836c91c7d896e9
Timurlan Restaurant,Food,834.0,1,4f32522519836c91c7cc3347
Pop's Restaurant,Breakfast Spot,700.0,1,4d88a9bdbc848cfa105cb12b
Oceanfront Restaurant,American Restaurant,1076.0,1,4c1d2968eac020a150c147c2
Tom's Restaurant,American Restaurant,689.0,1,4fc15aeee4b01d45bea52d34
Plaza Mexico Dona Zita,Mexican Restaurant,687.0,1,4bfdc856f7c82d7fbcc28e04
New Bay Coffee Shop,Diner,683.0,2,4b2bcfa6f964a52072bb24e3
Fu Kee Restaurant 富記,Chinese Restaurant,772.0,2,4b9301d7f964a5204c2e34e3
Pablito's Restaurant & Coffee Shop,Sandwich Place,690.5,2,522e10ce93cddb15dd90a4b7
Skyway Restaurant & Kabab House,Kebab Restaurant,119.0,1,4d89710d26a36ea8de7de0ad
Istanbul Turkish Fast Food & Restaurant,Turkish Restaurant,758.5,2,4aef96d2f964a5206fd921e3
zaiqa restaurant,Pakistani Restaurant,227.0,1,572503eecd1024dc49d1106e
Maranata Restaurant,Food,932.5,2,4f329c4219836c91c7e89089
F.H.L. Seafood Restaurant,Chinese Restaurant,673.5,2,4ee2b5ddaa1f1c23b7bcd017
Kowloon Restaurant,Chinese Restaurant,865.0,2,4e4e5f1fbd4101d0d7a8b025
Piccolo's,Pizza Place,166.0,1,510312e3e4b0db110be0a6f9
Asakura Japanese Restaurant,Japanese Restaurant,682.5,2,4c695c7f2c29d13a4cf60a41
La Bella Pizza Express,Pizza Place,742.0,2,4c091c77a1b32d7fa50c97f0
Starbucks,Coffee Shop,670.0,2,4b242ae5f964a520b76224e3
Bakery Brazil Coffee,Café,691.0,2,5793b178498e24d6d3bd9ae3
K K Coffee Dim Sum,Dim Sum Restaurant,694.0,1,4e4cd7bcbd413c4cc66c9ab0
Han Wong Restaurant,Chinese Restaurant,660.5,2,54f6521c498eb03ddc080d18
Lazzat Restaurant,Restaurant,330.0,1,536fb96b498e6848bdfaac34
Eastern Chinese Restaurant,Chinese Restaurant,325.0,1,4c0d470bb1b676b02558e086
Dreamers Coffee Shop,Breakfast Spot,804.5,2,587be3b0076be11c9554aeb4
No. 1 Chinese restaurant,Chinese Restaurant,656.0,1,4e9e35f7cc215c69150c1fc3
Coffee Shop,Deli / Bodega,662.5,2,4e066a59a809495e6192d007
Chris' Restaurant,Eastern European Restaurant,752.0,2,4ad9ed70f964a520f91b21e3
Coffee Shop,Coffee Shop,906.5,2,50a79be7e4b0a68d8460af45
Welcome Seafood Restaurant,Chinese Restaurant,321.0,1,4d4a03494509721eab1d2ab0
Golden Bay Restaurant,Cantonese Restaurant,459.0,1,554d4e2f498ef7cacc3f475a
Dueamici Pizza Restaurant,Pizza Place,318.0,1,4f32280119836c91c7bbb49c
Villa Paradiso,Italian Restaurant,328.0,1,4c1d6430b9f876b0b8987d46
Angelina's Pizza Restaurant,Pizza Place,674.5,2,4e4cd923bd413c4cc66ca623
Richelieu Restaurant,Food,658.0,2,4f32861b19836c91c7e02de5
China King Restaurant,Chinese Restaurant,658.5,2,4d7be8a9cf3f370430fb4540
New Sun King Seafood Restaurant,Seafood Restaurant,657.0,2,4e4cd79fbd413c4cc66c9994
Sake Sushi Restaurant,Sushi Restaurant,705.0,1,4d347a1f2c76a143104685c7
Pino's Ristorante,Italian Restaurant,236.0,1,4afac880f964a520ad1822e3
China City II,Chinese Restaurant,978.0,1,4e4cd789bd413c4cc66c98c0
Chef Wong's Restaurant,Food,487.0,1,4f3282be19836c91c7dee2a6
New Bay Restaurant,Chinese Restaurant,490.0,1,5977c8b40313201b1a8b1dda
Fuki Sushi Japanese Restaurant,Japanese Restaurant,825.0,2,513e7ec8e4b07f4fa1b53b3d
Uzbekistan Restaurant,Eastern European Restaurant,466.0,1,4d336c982c76a143b20a7bc7
L D 86 Seafood Restaurant,Seafood Restaurant,504.0,1,4f3226b019836c91c7bb3041
Yummy Chinese Restaurant,Chinese Restaurant,521.0,1,589172fcaf7d175fa41df0f9
The Golden Dream Restaurant,Restaurant,512.0,1,4e4cd92abd413c4cc66ca65f
Mexican California Restaurant,American Restaurant,538.0,1,4f32a0da19836c91c7ea48ff
Kung Fu Restaurant,Asian Restaurant,392.0,1,4bbbe51d51b89c7493e4862a
Double Happy Restaurant,Chinese Restaurant,675.0,1,578a7b77498e6008cbae9606
Kan's Tasty Garden Restaurant,Food,569.0,1,4f328fe319836c91c7e3e7ac
Farmers Restaurant,Cantonese Restaurant,1012.5,2,572a97f8498ea82e49d396a3
No 1 Chinese Restaurant,Chinese Restaurant,528.0,1,4f32a27019836c91c7eae32a
Empire House Chinese Food,Chinese Restaurant,1106.0,1,4dfb9c3352b145696e37701b
Villa Ruggiero Restaurant,Food,592.0,1,4f32876419836c91c7e0ace1
Em Vietnamese Restaurant,Vietnamese Restaurant,990.0,2,5a5aaf7cc8b2fb7e920360f0
1982 Coffee Roasters,Coffee Shop,416.0,1,55ef5340498eb1fd97754344
Kerekes Bakery And Restaurant Equipment,Miscellaneous Shop,948.0,1,4e91e0fdf5b9f8967d38a54a
Dagan Pizza & Dairy Restaurant,Pizza Place,479.0,1,4ce18c63db125481f58642ce
Best Coffee Shop,Food,528.0,1,4f32871219836c91c7e08c83
Gabby's Coffee Shop,Breakfast Spot,940.5,2,4bcc5400cc8cd13a20adc0cf
Garden 13 Dairy Restaurant and Pizza,Pizza Place,234.0,1,4f3290b219836c91c7e43333
Matamin Dairy Restaurant,Food,250.0,1,4f3278fc19836c91c7db2c0b
Best coffee,Coffee Shop,1048.5,2,4d3783f6b9e5224bf1924b90
Lanos Coffee Shop,Coffee Shop,1010.0,1,4f32338919836c91c7c01f7e
Paradise Restaurant,Indian Restaurant,862.0,1,582e5ab79dc8d005169837b3
El Morro Restaurant & Bar,Restaurant,729.0,2,4bfff933147bd13a0c7c2a4d
Heimeshe Coffee,Coffee Shop,667.5,2,4ca21c392fb1a143ecb20a41
Star,Mexican Restaurant,898.0,1,4e4dce7fbd41b76bef93688a
Moti's,Pizza Place,490.0,1,5020802b067d4582ed91a908
Millers Restaurant,Food,463.0,1,4f32570719836c91c7ce1551
China Xing,Chinese Restaurant,891.5,2,4c923ed551d9b1f7943c8746
Rex Manor,Event Space,1097.0,1,4b2043b6f964a5209b2f24e3
D&D Coffee Shop,Diner,873.0,1,4aeb3f58f964a5201ac021e3
Chicano's Mexican Restaurant,Mexican Restaurant,741.0,1,57cbc3d7498eeafce6ce9ee3
Wing Syn Restaurant,Food,551.0,1,4f32244519836c91c7ba3c5b
Tadjakastan Restaurant,Food,552.0,1,4f32a55019836c91c7ebf8d0
Best Coffee & Luncheonette,Coffee Shop,1041.5,2,4deff41fc65b0270f3a1510f
Wing Shing,Chinese Restaurant,709.0,2,4c69abae8d22c92873dcb745
Smaksosz Restaurant,Food,627.0,1,4f325e8e19836c91c7d1093c
Annas Restaurant and Deli,Food,684.0,1,4f32882819836c91c7e0f954
All Refrigeration 'N Restaurant Equipment,Food,686.0,1,4f32119c19833175d60d69e5
Lucky 1 Chinese Restaurant,Chinese Restaurant,926.0,1,4cb4e96c589f236a787b2c3d
Cafe 47,Restaurant,629.0,1,4e43fb18315130a66d37fe17
Asia Glatt Kosher,Restaurant,545.0,1,4ccde99ac9b84688fed1c5c3
Stars Cafe & Restaurant,Café,716.0,1,50207263067d4582ed904020
Famous Pollio Restaurant,Food,717.0,1,4f32718919836c91c7d859bb
Masbia Restaurant,American Restaurant,668.0,2,5254952d11d2313bbecf8872
Jerusalem Restaurant,Middle Eastern Restaurant,668.0,2,4f327baa19836c91c7dc2deb
Bar Sol De Quito Restaurant II,Restaurant,845.0,1,5788e58b498e99df07929b70
Perla Restaurant,Spanish Restaurant,716.5,2,4ec3dad0cc213c5f1f88b6f8
Progreso Restaurant,Latin American Restaurant,920.0,1,4ffe354be4b0bd73f8fe126b
"Pardes Pizza, Falafel, & Dairy Restaurant",Café,721.5,2,4be0ab3e98f2a593010cc35a
Mario's Pizza,Pizza Place,1198.0,1,4b98257ff964a5208b2f35e3
Wing xin chinese restaurant,Chinese Restaurant,786.0,1,4c530856f5f3d13a9640d2f7
Wang Da Seafood Restaurant,Asian Restaurant,1152.0,1,4d7d536386cfa143a1b1dba0
La Strada Pizzeria & Restaurant,Pizza Place,949.0,1,4a9ac439f964a5208f3220e3
Gino's Restaurant,Italian Restaurant,1016.5,2,4bd075f2caff952145d3cef0
Colandrea New Corner Restaurant,Italian Restaurant,1050.0,1,4b9bc82ff964a520742436e3
Yemen Cafe & Restaurant,Middle Eastern Restaurant,1218.5,2,5006fa90e4b02fc718ae4167
Skinflints Restaurant,Pub,736.5,2,4b396834f964a5201e5c25e3
Tarboosh,Hookah Bar,1144.0,2,4bb8142b7421a5936283c140
Coffee Rx,Coffee Shop,1213.0,1,5a6ea521c62b49492c446b1c
Double Dragon Chinese Restaurant,Chinese Restaurant,885.0,1,4e3f4a9b18a83d5b285e0254
Royal Restaurant,Diner,882.0,2,4b86cd60f964a520559e31e3
Man'ou Che Middle Eastern Restaurant,Middle Eastern Restaurant,843.0,2,4c8ff8955fdf6dcb7bcc2c91
Puebla Restaurant II,Mexican Restaurant,1102.0,1,4c5f0e9e6ebe2d7fc148d72e
Chopstix Restaurant,Asian Restaurant,601.5,2,4b45ff1df964a520d31326e3
Parkway Restaurant,Diner,993.0,1,4c6f2d4a2930bfb7885cf380
Saras Coffee Shop,Food,1214.0,2,4f32afdf19836c91c7efe5e8
Tommaso's,Italian Restaurant,1054.0,1,4b721bbcf964a520256f2de3
"lucky's restaurant and cafe, ny, ny",American Restaurant,595.0,1,5159b8c0e4b09bde5a8d4e98
Le Sajj,Lebanese Restaurant,698.0,1,4bbbdd7d3de8c9b67e659aad
Alsalam Restaurant and Meat Market,Middle Eastern Restaurant,1178.0,2,4c4488ae2d3ec9b691002fae
sen wen restaurant,Hotpot Restaurant,603.5,2,539e6340498ee5525ace5d28
Canteena Mexican Restaurant,Mexican Restaurant,797.0,1,4f3243e519836c91c7c68bd3
Paradise Restaurant,Restaurant,684.5,2,4e4ce15bbd413c4cc66ce979
Al-Sham Restaurant,Middle Eastern Restaurant,840.5,2,5b9587ae66fc65002c69b6c8
xing wong chinese restaurant,Food,851.0,1,4d59cdb54f9bcbffc28f003a
Mezcal's,Mexican Restaurant,1160.0,1,4aa21837f964a520c44120e3
Lg Restaurant Supply,Food,1008.0,1,4f32842e19836c91c7df6eef
Adana Turkish Restaurant,Turkish Restaurant,1021.0,1,55706a70498e40d5a26c2717
Mejlander & Mulgannon Restaurant,Bakery,1038.0,1,59ae18fb6e46504a06acc339
Restaurant Sabor Latino,Caribbean Restaurant,823.5,2,4ca3beee554b236a85562948
La Vue Restaurant,Russian Restaurant,958.3333333333334,3,5324ee02498e9a825bb4f689
Marmaris Restaurant,Mediterranean Restaurant,830.6666666666666,3,4b89decff964a520c85232e3
Coffee Shop,Coffee Shop,914.0,2,4f32586519836c91c7ce9c96
Venezia Pizzeria & Restaurant,Pizza Place,764.0,2,4d3875c7803ba35d67339cfc
Mei Mei Chinese Restaurant,Chinese Restaurant,1177.0,1,50f6e311e4b01dbca9b53095
China King,Chinese Restaurant,902.5,2,4e0c56e4b61c3274de798ae7
Maria's,Seafood Restaurant,795.0,2,4e4cff72bd413c4cc66dddc1
Subway Restaurant,Sandwich Place,630.0,2,4e03d9c37d8b00eb78bfa4e0
Jimmys Italian Restaurant Pizzaria,Italian Restaurant,848.0,3,4fe645b3e4b0e1967eb7d3eb
El Rubio Restaurant,Spanish Restaurant,817.5,2,509699b5e4b0a702636c788f
Great Wall Chinese Restaurant,Chinese Restaurant,862.0,2,4eeff834e300f78a2d375065
Halikarnas Restaurant,Restaurant,829.0,3,4c3a483a18e72d7f3eb51bf5
Empire Restaurant,Food,1057.0,1,4f32359b19836c91c7c0f0ba
Connie's Pizzeria,Pizza Place,639.0,2,4b130cf0f964a520579323e3
rustys organic gardens and coffee stand,Coffee Shop,92.0,1,50718211e4b00022a1d6f692
Oasis Diner Restaurant,Diner,905.0,1,4b8c0fcbf964a5208ebb32e3
Frank's Pizzeria & Restaurant,Italian Restaurant,888.0,1,4b92c1e7f964a520eb1834e3
U-nine Restaurant,Asian Restaurant,609.0,1,4ce6a825fe90a35d5d6f370e
Cheung Wing Restaurant,Food,598.0,1,4f32410519836c91c7c567fe
Sakura,Japanese Restaurant,918.0,1,4c140e42a1010f4742d24b18
2 In 1 Restaurant,Chinese Restaurant,964.0,1,4f45566fe4b03c926a99721c
Battista Restaurant,Italian Restaurant,1003.0,1,503ade78e4b0ee7faf9345d2
